popSize;mixinFactor;cp;mp;maxGen;natSel;iteration;eval;optimum;duration;bestPhenotype
10;0.0;0.6;0.3;100;roulette;0;5129.768993137958;564;1 minutes, 18.429 seconds;{"eval":5129.768993137958}
10;0.0;0.7;0.3;25;roulette;0;5100.25537902848;564;37.305 seconds;{"eval":5100.25537902848}
10;0.0;0.6;0.3;50;roulette;0;5121.431579845739;564;1 minutes, 2.523 seconds;{"eval":5121.431579845739}
10;0.0;0.6;0.3;50;roulette;1;5068.928492733489;564;39.817 seconds;{"eval":5068.928492733489}
10;0.0;0.7;0.3;25;roulette;2;5055.844299802207;564;30.140 seconds;{"eval":5055.844299802207}
10;0.0;0.7;0.3;25;roulette;4;5045.042431963993;564;10.919 seconds;{"eval":5045.042431963993}
10;0.0;0.8;0.3;25;roulette;4;4837.792336369163;564;11.088 seconds;{"eval":4837.792336369163}
10;0.0;0.6;0.2;25;roulette;0;5071.898815621531;564;37.577 seconds;{"eval":5071.898815621531}
10;0.0;0.6;0.3;100;roulette;3;4736.963566679426;564;1 minutes, 10.333 seconds;{"eval":4736.963566679426}
10;0.0;0.7;0.2;100;roulette;1;4752.800158384829;564;2 minutes, 23.931 seconds;{"eval":4752.800158384829}
10;0.0;0.6;0.2;25;roulette;1;5017.200096225624;564;34.123 seconds;{"eval":5017.200096225624}
10;0.0;0.6;0.1;100;roulette;2;5006.9197694468285;564;2 minutes, 35.382 seconds;{"eval":5006.9197694468285}
10;0.0;0.6;0.3;25;roulette;0;5158.153779934312;564;37.416 seconds;{"eval":5158.153779934312}
10;0.1;0.6;0.3;100;roulette;0;5045.085485908847;564;2 minutes, 4.435 seconds;{"eval":5045.085485908847}
10;0.0;0.8;0.1;25;roulette;3;4902.937968890684;564;28.836 seconds;{"eval":4902.937968890684}
10;0.25;0.6;0.3;100;roulette;1;5080.399804854475;564;53.825 seconds;{"eval":5080.399804854475}
